text_input,output
"Hi, I have  skin_rash,  blackheads,  scurring. What should I do?","It seems like you have Acne. Don't worry.Acne vulgaris is the formation of comedones, papules, pustules, nodules, and/or cysts as a result of obstruction and inflammation of pilosebaceous units (hair follicles and their accompanying sebaceous gland). Acne develops on the face and upper trunk. It most often affects adolescents.You can bath twice, avoid fatty spicy food, drink plenty of water, avoid too many products. "
"Hi, I have  burning_micturition,  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  foul_smell_of urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  bladder_discomfort,  foul_smell_of urine,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  burning_micturition,  bladder_discomfort,  continuous_feel_of_urine. What should I do?","It seems like you have Urinary tract infection. Don't worry.Urinary tract infection: An infection of the kidney, ureter, bladder, or urethra. Abbreviated UTI. Not everyone with a UTI has symptoms, but common symptoms include a frequent urge to urinate and pain or burning when urinating.You can drink plenty of water, increase vitamin c intake, drink cranberry juice, take probiotics. "
"Hi, I have  skin_rash,  joint_pain,  skin_peeling,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  joint_pain,  skin_peeling,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  joint_pain,  skin_peeling,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  skin_peeling,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  joint_pain,  silver_like_dusting,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  joint_pain,  skin_peeling,  small_dents_in_nails,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  joint_pain,  skin_peeling,  silver_like_dusting,  inflammatory_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
"Hi, I have  skin_rash,  joint_pain,  skin_peeling,  silver_like_dusting,  small_dents_in_nails. What should I do?","It seems like you have Psoriasis. Don't worry.Psoriasis is a common skin disorder that forms thick, red, bumpy patches covered with silvery scales. They can pop up anywhere, but most appear on the scalp, elbows, knees, and lower back. Psoriasis can't be passed from person to person. It does sometimes happen in members of the same family.You can wash hands with warm soapy water, stop bleeding using pressure, consult doctor, salt baths. "
